tract_geoid,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income,green_space_pct,walkability_index,duplicate_group_id
29189221202,4.0,6.5,872.0,9.9,63151.0,30.3,12.1,
29189221301,6.4,4.7,796.0,0.9,66429.0,63.0,15.7,
29189221302,5.7,7.2,751.0,4.5,57699.0,37.8,6.8,
29189221332,3.1,4.1,819.0,2.3,72060.0,34.4,5.9,
29189221335,2.6,3.0,748.0,7.1,68715.0,46.2,16.6,
29189221421,1.7,2.9,869.0,5.0,105488.0,31.5,11.4,
29189221422,10.8,10.1,792.0,6.2,75483.0,53.1,14.1,
29189221423,7.1,6.5,999.0,0.9,92321.0,52.2,16.1,
29189221424,4.1,2.4,761.0,1.9,93093.0,44.8,18.2,
29189221502,1.8,3.9,1133.0,0.0,95700.0,52.4,16.1,
29189221503,6.2,7.9,905.0,11.3,85878.0,34.9,11.4,251
29189221506,0.2,4.6,1104.0,6.9,108977.0,23.9,11.4,
29189221621,7.5,6.4,1615.0,8.0,112131.0,36.7,18.2,
29189221624,1.9,1.3,1555.0,2.1,92083.0,37.0,15.6,
29189221625,9.8,4.6,1102.0,4.0,102878.0,11.6,12.2,
29189221626,3.6,4.2,,3.6,168333.0,28.4,17.1,
29189221627,1.7,2.1,2001.0,2.7,200000.0,26.9,20.0,
29189221628,8.0,4.3,1071.0,12.8,65545.0,26.2,16.4,
29189221629,2.8,4.5,883.0,6.5,163269.0,62.3,20.0,
29189221800,26.5,16.2,953.0,18.1,33977.0,38.9,8.0,
29189221900,4.4,8.6,1190.0,9.8,70565.0,56.3,6.9,
29189222000,2.3,8.9,949.0,6.9,76335.0,51.0,15.1,
29189222100,1.3,4.2,1375.0,6.6,115741.0,59.5,16.8,
29195090100,20.5,7.7,445.0,20.9,38780.0,35.1,5.5,
29195090200,9.2,5.2,552.0,15.0,54130.0,61.6,4.0,
29195090300,26.3,6.1,595.0,5.7,27346.0,14.6,1.0,
29195090400,19.5,4.4,573.0,11.9,33264.0,34.3,1.0,
29195090500,19.0,7.6,604.0,9.9,44125.0,21.2,1.9,
29195090600,23.6,9.7,640.0,12.3,35462.0,50.6,3.0,
29195090700,17.0,4.1,595.0,14.7,38792.0,42.4,10.8,
29195090800,15.2,4.8,663.0,7.6,42364.0,54.0,12.0,
29197470100,27.0,7.2,611.0,15.0,35000.0,11.9,8.5,
29197470200,22.3,9.8,385.0,17.9,36523.0,25.4,5.7,
29199480100,9.7,2.0,675.0,23.0,46488.0,15.2,8.8,
29199480200,20.6,5.9,425.0,17.1,33378.0,39.8,9.4,
29201780100,22.0,2.7,628.0,4.5,31475.0,28.0,3.9,
29201780200,19.9,9.1,495.0,13.6,31469.0,45.6,1.0,
29201780300,16.9,7.8,530.0,15.9,48208.0,37.0,8.5,
29201780400,19.9,4.9,693.0,6.6,48589.0,5.2,1.5,
29201780600,11.5,8.6,604.0,8.8,38477.0,16.0,8.8,
29201780700,24.8,7.9,724.0,3.7,35493.0,33.8,8.2,
29201781000,14.8,6.2,639.0,5.9,44808.0,44.1,6.9,
29201781100,17.8,5.3,621.0,9.0,42981.0,5.1,2.4,
29201781200,26.7,11.1,580.0,13.4,30654.0,30.5,2.6,
29201781300,16.0,9.5,510.0,11.4,50690.0,22.8,11.8,
29203470100,19.7,9.2,489.0,26.2,38310.0,19.6,7.7,
29203470200,25.4,10.5,523.0,14.7,32404.0,23.1,1.0,
29205450100,13.3,4.9,482.0,16.3,42000.0,40.1,1.1,
29205450200,14.2,8.8,439.0,24.7,37548.0,28.0,8.0,
29205450300,23.1,7.3,432.0,18.6,35000.0,5.6,4.2,
29207470100,17.4,8.6,493.0,13.9,38285.0,37.9,2.1,
29207470200,16.5,13.5,486.0,12.8,42161.0,31.8,8.2,
29207470300,14.2,12.2,516.0,12.9,41212.0,24.8,5.1,
29207470400,10.7,4.9,576.0,11.5,36042.0,35.3,8.4,
29207470500,22.9,11.1,453.0,11.5,28719.0,28.7,1.0,
29207470600,11.4,8.7,715.0,7.9,36219.0,39.9,9.4,
29207470700,23.9,10.6,610.0,8.8,35927.0,29.6,7.4,
29207470800,3.3,6.5,647.0,10.2,54556.0,45.7,13.3,
29209090100,16.6,9.6,599.0,9.8,41688.0,36.0,7.5,
29209090200,17.9,13.0,657.0,35.3,36409.0,47.5,9.7,
29209090400,13.2,7.7,782.0,46.2,40746.0,60.6,10.1,
29209090500,13.0,15.9,747.0,36.5,44455.0,38.3,1.0,
29209090601,5.8,3.3,892.0,54.9,46098.0,33.4,12.7,
29209090602,28.1,12.5,720.0,29.9,34167.0,10.8,2.0,
29211480100,8.8,8.3,519.0,21.2,34773.0,49.6,5.9,
29211480200,17.9,4.4,315.0,31.4,43917.0,23.4,6.9,
29211480300,20.8,5.3,605.0,15.8,36411.0,67.5,4.9,
29213480105,13.6,7.2,686.0,57.9,40943.0,77.1,4.0,
29213480106,31.9,16.4,841.0,37.4,38915.0,26.1,3.1,
29213480201,17.1,7.6,696.0,16.6,39821.0,13.1,3.7,
29213480202,30.4,14.5,644.0,17.6,31750.0,39.0,5.2,
29213480301,8.8,11.5,768.0,15.6,45017.0,70.0,11.4,
29213480302,10.5,13.2,615.0,28.6,37248.0,21.4,4.2,
29213480401,26.3,19.1,618.0,24.9,30807.0,58.4,7.1,
29213480402,23.7,13.2,653.0,21.0,40068.0,7.3,1.1,
29213480501,14.5,11.6,542.0,58.6,36375.0,17.4,8.9,
29213480502,24.8,10.0,642.0,15.1,33189.0,36.9,1.0,
29215480100,16.4,4.2,560.0,21.8,40465.0,51.0,8.8,
29215480200,21.3,7.1,592.0,21.8,36332.0,33.4,4.9,
29215480300,20.1,6.0,609.0,19.4,38256.0,41.2,1.0,
29215480400,28.2,15.5,448.0,20.4,29288.0,46.4,5.2,
29217950100,25.7,7.9,603.0,17.9,34732.0,49.2,9.4,
29217950200,20.3,3.8,702.0,12.6,47868.0,26.1,10.9,
29217950300,22.1,5.2,678.0,11.2,34283.0,21.9,1.2,
29217950400,28.6,8.1,580.0,19.7,28167.0,45.5,5.8,
29217950500,3.6,2.1,680.0,7.8,64620.0,49.6,15.9,
29217950600,12.9,6.0,548.0,18.8,37917.0,46.8,6.1,
29219820101,16.7,14.1,543.0,9.7,47202.0,27.4,10.7,
29219820102,17.3,10.0,775.0,10.6,45944.0,45.3,9.2,
29219820103,14.0,10.0,873.0,8.3,54971.0,22.7,3.7,
29219820201,17.2,10.6,835.0,53.0,67226.0,39.9,6.1,
29219820202,6.8,7.8,669.0,15.0,59769.0,43.2,9.1,
29221460100,33.7,18.9,542.0,14.9,28438.0,29.8,1.0,
29221460200,21.2,17.2,478.0,27.7,35931.0,45.3,10.3,
29221460300,24.9,15.2,490.0,11.0,28934.0,18.3,1.0,
29221460400,22.2,14.5,540.0,13.7,32150.0,43.4,8.5,
29221460500,12.4,5.1,516.0,15.7,43051.0,39.1,8.0,
29223690100,17.5,8.2,552.0,41.7,33885.0,25.2,8.4,
29223690200,20.8,11.5,490.0,24.3,38302.0,16.1,1.0,
29223690300,26.2,7.6,528.0,19.1,31319.0,58.3,1.0,
29223690400,22.8,13.9,568.0,39.8,31414.0,32.6,1.0,
29225470101,11.1,7.1,621.0,18.4,50908.0,34.5,13.1,
29225470102,4.2,6.0,582.0,13.5,52825.0,26.9,14.2,
29225470201,11.2,7.4,581.0,6.5,45607.0,54.6,9.7,
29225470202,23.6,11.4,566.0,13.2,37466.0,47.4,5.5,
29225470301,14.1,9.3,658.0,8.8,50295.0,49.4,3.5,
29225470302,26.9,3.6,673.0,11.6,51176.0,30.7,10.3,
29225470401,25.1,15.6,455.0,15.8,30849.0,43.0,4.7,
29225470402,22.0,5.6,657.0,10.9,37500.0,22.5,10.3,
29227960100,13.8,5.3,328.0,30.1,42905.0,41.1,2.7,
29229490100,26.5,8.5,644.0,16.6,36279.0,31.0,7.2,
29229490200,24.3,12.9,557.0,16.7,34505.0,36.6,1.0,
29229490300,22.6,10.5,497.0,12.0,28110.0,8.3,7.7,
29229490400,19.5,7.6,527.0,16.6,26906.0,61.4,6.7,
29510101100,9.6,8.0,841.0,6.7,52759.0,62.9,6.5,
29510101200,13.9,7.7,710.0,6.5,56685.0,21.9,8.1,
29510101300,6.8,11.4,670.0,9.1,50350.0,49.7,7.9,
29510101400,18.5,10.5,751.0,23.7,41336.0,14.9,1.7,
29510101500,35.2,20.6,762.0,16.7,26865.0,28.6,1.0,
29510101800,29.6,12.1,691.0,25.9,35263.0,0.0,6.3,
29510102100,13.4,6.2,704.0,11.1,41328.0,34.2,4.9,
29510102200,5.4,4.5,823.0,4.7,64844.0,35.5,12.2,
29510102300,12.4,10.3,935.0,3.6,54704.0,55.0,12.0,
29510102400,19.3,12.3,738.0,7.3,39835.0,58.7,2.9,
29510102500,7.5,10.2,808.0,4.5,45187.0,64.9,9.8,
29510103100,5.2,2.6,660.0,9.7,41647.0,58.6,8.9,
29510103400,11.2,5.1,724.0,2.9,54286.0,40.6,5.0,
29510103600,11.4,4.4,677.0,10.3,45600.0,44.7,1.1,
29510103700,10.9,5.0,804.0,13.4,49474.0,44.9,12.0,
29510103800,3.9,5.4,804.0,9.9,61349.0,26.5,14.0,
29510104200,17.8,7.6,828.0,9.6,50038.0,52.1,2.3,
29510104500,10.2,7.9,813.0,35.4,44309.0,49.6,3.3,
29510105198,23.5,5.8,1113.0,20.8,55588.0,43.6,7.3,
29510105200,14.1,11.7,831.0,13.0,47258.0,6.0,12.3,
29510105300,37.8,25.4,653.0,27.8,19740.0,32.4,1.0,
29510105400,39.9,22.1,730.0,28.3,20227.0,39.1,4.2,
29510105500,25.9,14.4,567.0,33.7,31059.0,31.8,1.0,
29510106100,42.4,37.6,792.0,40.5,16045.0,16.8,1.0,
29510106200,57.4,39.8,647.0,29.2,13333.0,0.0,1.0,
29510106300,43.8,24.2,665.0,56.9,18587.0,3.0,1.0,
29510106400,34.5,34.9,718.0,36.6,27743.0,29.9,1.0,
29510106500,28.4,21.0,613.0,28.8,22782.0,27.5,5.5,
29510106600,57.4,42.3,783.0,31.4,16983.0,12.8,2.6,
29510106700,40.1,31.6,776.0,30.9,22750.0,46.4,1.0,
29510107200,37.3,5.9,610.0,36.4,24239.0,8.8,4.9,
29510107300,34.8,26.7,854.0,15.4,25058.0,22.8,1.0,
29510107400,41.7,34.9,823.0,33.6,27594.0,47.9,1.0,
29510107500,24.4,22.4,819.0,21.3,30296.0,28.4,2.9,
29510107600,46.3,23.8,721.0,23.1,16677.0,22.8,1.0,
29510108100,19.7,24.3,728.0,22.2,32943.0,32.7,4.8,
29510108200,24.9,21.5,511.0,16.0,27315.0,42.4,1.4,
29510108300,30.0,27.5,893.0,18.1,22421.0,1.2,5.5,
29510109600,28.5,24.3,800.0,22.9,31517.0,27.9,1.0,
29510109700,53.8,24.1,784.0,42.7,19600.0,18.9,3.6,
29510110100,32.4,21.5,836.0,25.8,25781.0,14.8,1.0,
29510110200,41.2,30.9,789.0,31.7,21425.0,29.2,4.4,
29510110300,27.5,24.5,716.0,36.5,21083.0,42.3,1.0,
29510110400,16.1,17.5,729.0,33.3,28388.0,43.3,1.5,
29510110500,35.8,40.1,614.0,40.4,20819.0,52.0,1.0,
29510111100,43.9,38.4,736.0,30.2,31042.0,17.0,5.6,
29510111200,54.8,28.8,535.0,36.8,21753.0,24.6,1.0,
29510111300,34.0,38.0,661.0,41.9,20517.0,34.7,1.7,
29510111400,47.6,29.6,816.0,44.9,21900.0,17.9,1.0,
29510111500,54.1,7.9,647.0,54.3,14737.0,33.8,1.0,
29510112100,15.2,3.2,836.0,21.5,44680.0,41.4,6.2,
29510112200,35.2,30.0,614.0,30.5,20302.0,10.6,1.0,
29510112300,45.2,29.3,661.0,29.2,19112.0,32.9,1.0,
29510112400,21.2,5.0,952.0,8.4,50088.0,27.4,8.3,
29510113500,11.5,9.6,815.0,10.7,43301.0,34.7,5.1,
29510114101,17.8,14.0,649.0,13.3,34800.0,32.6,6.8,
29510114102,8.5,5.6,801.0,11.3,56716.0,51.0,9.8,
29510114200,14.8,5.6,709.0,11.6,46383.0,52.7,3.6,
29510114300,6.4,4.7,732.0,7.3,61083.0,39.6,15.1,
29510115100,21.3,8.4,580.0,10.1,29320.0,31.3,1.0,
29510115200,40.2,11.5,589.0,17.4,24056.0,0.0,2.3,
29510115300,25.1,11.6,793.0,17.2,36836.0,22.5,3.8,
29510115400,26.8,13.8,901.0,18.5,40538.0,18.3,11.3,
29510115500,32.0,23.7,647.0,25.3,33244.0,33.4,5.1,
29510115600,37.2,18.0,624.0,27.4,20826.0,24.9,1.0,
29510115700,48.3,19.3,764.0,26.9,29500.0,8.1,3.0,
29510116100,26.2,18.0,657.0,13.0,40000.0,34.0,11.0,
29510116200,14.6,7.0,665.0,11.3,50488.0,36.8,10.0,
29510116301,14.9,7.2,815.0,16.4,53281.0,2.0,7.3,
29510116302,32.4,19.2,605.0,30.1,23438.0,44.3,1.0,
29510116400,38.6,27.8,708.0,26.9,25109.0,39.9,1.0,
29510116500,24.1,16.7,831.0,16.6,33801.0,29.6,2.5,
29510117100,9.5,0.4,679.0,13.8,37415.0,45.2,10.4,
29510117200,25.9,7.7,801.0,7.0,46797.0,27.5,9.8,
29510117400,15.0,7.8,768.0,16.0,49527.0,15.0,9.9,
29510118100,31.5,8.6,674.0,38.4,25441.0,59.5,1.6,
29510118400,58.1,6.7,327.0,23.3,10889.0,26.4,1.0,
29510118600,31.2,11.3,880.0,24.4,32103.0,42.6,9.2,
29510119101,34.4,8.5,558.0,11.9,22176.0,23.8,4.5,
29510119102,34.7,6.7,949.0,15.2,35642.0,43.4,1.0,
29510119200,17.2,9.0,590.0,17.3,46827.0,17.2,9.9,
29510119300,54.9,10.8,837.0,20.7,14518.0,14.1,1.0,
29510120200,64.1,36.6,844.0,30.1,13125.0,23.3,1.0,
29510121100,43.1,17.5,675.0,7.7,23013.0,14.7,1.0,
29510121200,70.6,25.6,496.0,21.9,12832.0,22.4,1.0,
29510123100,16.2,9.6,814.0,24.9,50729.0,41.2,8.4,
29510123200,22.9,7.9,666.0,21.0,46025.0,36.5,2.0,
29510123300,14.6,8.2,839.0,16.6,52010.0,27.6,11.8,
29510124100,48.0,12.9,736.0,28.0,20518.0,26.7,1.0,
29510124200,37.0,13.6,667.0,32.4,22404.0,53.6,1.0,
29510124300,17.5,11.6,629.0,25.9,48148.0,38.7,6.4,
29510124600,57.0,25.6,753.0,21.6,15486.0,24.3,1.0,
29510125500,18.6,4.2,1034.0,41.6,55303.0,45.5,8.9,
29510125600,14.0,8.8,972.0,14.0,56271.0,22.0,3.6,
29510125700,63.5,27.0,586.0,14.1,11627.0,11.4,1.0,
29510126600,54.0,15.5,411.0,24.1,16618.0,15.7,1.0,
29510126700,56.5,29.0,685.0,50.7,25116.0,0.0,1.0,
29510126800,10.1,2.7,838.0,13.7,47361.0,51.0,9.8,
29510126900,38.1,35.1,729.0,17.5,23333.0,12.9,5.6,
29510127000,35.7,22.4,673.0,24.0,24931.0,36.7,1.0,
29510127100,45.7,28.7,593.0,33.4,16940.0,11.5,1.8,
29510127200,14.9,6.0,756.0,8.9,42407.0,66.1,2.3,
29510127300,29.4,11.4,749.0,17.8,37838.0,26.4,1.8,
29510127400,46.7,19.9,500.0,8.4,24005.0,48.5,1.0,
29510127500,32.2,17.1,795.0,20.6,25000.0,26.5,1.0,
29510127600,10.7,5.6,829.0,14.8,50378.0,38.9,7.8,
30001000100,13.4,3.6,429.0,50.1,38629.0,60.2,2.9,
30001000200,9.8,4.4,533.0,17.2,46948.0,27.3,1.9,
30001000300,20.5,8.6,609.0,8.7,40827.0,35.4,5.5,
30003000100,19.2,7.8,748.0,11.6,45000.0,43.0,6.9,
30003940400,46.8,33.8,694.0,30.6,34330.0,27.3,7.8,
30003940500,26.5,14.9,515.0,48.9,33500.0,32.4,9.6,
30003940600,33.9,29.8,532.0,22.0,48900.0,26.7,12.4,
30003940700,29.7,30.9,513.0,36.3,46250.0,42.0,3.1,
30005000100,28.3,5.9,661.0,18.0,35882.0,33.3,8.7,
30005000200,16.4,6.1,511.0,22.6,42900.0,50.3,9.1,
30005940100,35.8,16.0,344.0,25.4,29750.0,32.6,6.3,
30005940200,38.7,22.7,377.0,16.2,28500.0,34.8,1.0,
30007000100,16.8,5.9,527.0,7.2,34732.0,52.5,6.8,
30007000200,5.7,3.8,639.0,9.7,51652.0,37.8,10.3,
30009000100,7.5,4.8,728.0,13.2,46910.0,56.7,7.1,
30009000200,10.6,6.6,653.0,13.2,50375.0,37.5,11.8,297
30009000300,18.5,0.6,833.0,39.3,47000.0,16.1,4.5,
30009000400,7.5,3.0,995.0,53.6,57434.0,36.6,8.0,
30009000500,13.3,4.5,613.0,23.9,39844.0,28.2,4.2,
30011000300,10.9,1.2,475.0,39.1,44453.0,44.8,7.4,
30013000100,22.3,2.6,626.0,8.8,43772.0,29.8,1.0,
30013000200,4.7,6.5,725.0,5.0,46714.0,44.4,6.7,
30013000300,19.1,5.7,596.0,8.7,40263.0,49.6,1.0,
30013000400,25.8,14.5,773.0,11.3,41414.0,52.9,1.1,
30013000700,27.3,7.6,625.0,15.8,34327.0,35.4,7.1,
30013000800,12.1,5.3,627.0,7.0,36806.0,54.1,2.6,
30013000900,29.3,3.8,488.0,5.3,31985.0,27.9,1.0,
30013001000,9.6,5.3,593.0,4.7,51937.0,18.3,11.6,
30013001100,20.1,4.2,646.0,6.5,43857.0,18.4,2.4,
30013001200,2.0,8.1,1064.0,14.4,52335.0,41.3,6.8,
30013001600,32.8,11.3,637.0,1.9,34145.0,39.7,6.8,
30013001700,6.1,4.0,677.0,6.7,51964.0,39.2,13.9,
30013001800,6.3,3.2,663.0,5.6,55192.0,58.5,11.3,
30013001900,2.1,3.8,930.0,3.6,67232.0,69.6,13.0,
30013002100,19.1,2.3,561.0,7.3,32455.0,23.0,1.0,
30013002200,7.4,4.5,676.0,8.0,43475.0,71.0,8.5,
30013002300,5.1,6.3,1477.0,7.9,78924.0,19.6,17.9,
30013010100,17.1,3.9,583.0,4.8,36635.0,62.3,1.0,
30013010400,10.1,3.5,696.0,42.7,50217.0,39.5,6.1,
30013010600,11.6,3.1,722.0,29.6,53271.0,35.9,5.2,
30013010700,13.3,7.8,557.0,14.2,52188.0,38.2,3.7,
30013010800,39.7,6.9,507.0,13.2,25972.0,14.0,1.0,
30015010200,9.1,1.4,591.0,16.1,48798.0,61.5,8.6,
30015010300,27.9,5.6,380.0,21.3,37845.0,21.4,3.3,
30017961300,9.2,1.7,585.0,14.1,55357.0,32.5,11.2,
30017961500,18.5,2.7,655.0,7.8,38365.0,16.4,6.3,
30017961600,8.7,1.0,541.0,12.8,54933.0,30.4,4.1,
30017961800,5.5,2.8,702.0,11.6,52442.0,32.4,4.2,
30017961900,9.8,1.2,713.0,2.8,54155.0,29.4,4.5,
30017962000,24.4,11.4,571.0,19.2,29103.0,30.3,3.2,
30019020300,6.7,3.0,700.0,22.0,48643.0,26.0,12.9,
30021000100,14.2,0.9,439.0,26.6,49917.0,60.2,8.3,
30021000200,13.9,1.7,598.0,4.2,58241.0,35.9,12.9,
30021000300,15.2,2.8,499.0,6.4,48115.0,42.6,7.7,
30023000300,22.0,11.6,574.0,19.1,33710.0,46.1,3.7,
30023000400,12.6,4.2,375.0,16.6,46410.0,67.0,11.0,
30023000500,22.4,7.1,491.0,36.6,41825.0,46.5,3.0,
30025000100,6.2,3.4,558.0,19.0,51595.0,38.4,3.9,
30027030100,18.6,4.6,660.0,20.0,49536.0,20.7,2.9,
30027030200,5.5,2.7,664.0,10.7,40085.0,47.0,6.9,
30029000100,24.9,14.7,685.0,55.4,43250.0,47.4,2.9,
30029000201,25.0,10.7,720.0,20.3,36809.0,34.5,1.0,
30029000202,7.4,7.9,791.0,0.0,53010.0,42.2,13.2,
30029000203,12.1,6.3,865.0,7.1,47261.0,41.9,1.3,
30029000300,9.0,9.8,687.0,45.8,44990.0,14.3,8.9,
30029000401,17.7,4.7,878.0,21.3,47500.0,38.2,10.5,
30029000402,14.5,8.5,684.0,14.5,49057.0,48.0,8.4,
30029000601,7.1,10.5,763.0,8.4,55918.0,40.8,14.4,
30029000602,8.8,4.8,1026.0,15.9,57986.0,56.3,13.8,
30029000700,13.1,5.6,879.0,7.5,36448.0,54.6,8.9,
30029000800,9.2,7.3,612.0,13.5,59757.0,33.3,14.1,
30029000900,17.5,6.6,818.0,6.8,42373.0,42.4,8.0,
30029001000,20.5,7.4,558.0,10.0,23333.0,35.3,1.0,
30029001100,17.3,12.4,725.0,8.0,32058.0,8.0,1.0,
30029001200,10.4,5.0,964.0,4.7,49949.0,37.2,11.6,
30029001301,6.1,9.0,686.0,38.4,54451.0,27.5,9.7,
30029001302,11.7,7.0,728.0,26.5,49271.0,41.0,4.1,
30029001400,15.6,11.7,994.0,24.6,54750.0,46.8,13.0,
30029001700,13.5,9.5,684.0,29.5,46960.0,35.2,8.8,
30031000101,7.2,4.8,1193.0,1.0,62254.0,28.8,6.4,
30031000102,10.4,7.5,1067.0,24.6,64130.0,43.1,13.5,
30031000103,10.0,3.3,795.0,8.4,45479.0,74.2,2.6,
30031000200,12.3,3.0,991.0,5.0,68552.0,8.4,9.5,
30031000300,9.8,4.6,732.0,15.6,52475.0,43.4,8.6,
30031000400,5.9,6.1,898.0,11.2,58707.0,34.4,8.4,
30031000501,3.8,2.8,735.0,12.6,76136.0,37.1,17.0,
30031000502,6.2,4.3,1164.0,8.5,78582.0,40.4,8.2,
30031000503,13.5,8.9,1141.0,7.7,55217.0,33.4,9.5,
30031000504,4.8,4.0,925.0,16.7,71520.0,51.0,8.3,
30031000600,22.0,7.6,544.0,4.2,32121.0,30.6,1.0,
30031000701,15.8,8.8,784.0,7.5,41724.0,6.8,10.6,
30031000702,19.8,4.5,993.0,7.0,48875.0,53.0,8.1,
30031000800,25.2,9.1,691.0,14.5,34028.0,48.2,1.8,
30031000900,39.8,7.0,766.0,7.8,32072.0,16.6,6.2,
30031001001,11.5,2.9,1383.0,4.8,80458.0,39.9,16.9,
30031001002,12.0,5.8,791.0,7.2,60607.0,56.0,11.6,
30031001101,62.9,18.6,683.0,23.4,13622.0,28.0,1.0,
30031001102,19.1,6.8,926.0,10.0,42143.0,54.5,5.3,
30031001200,7.7,6.5,908.0,14.5,64893.0,46.4,12.6,
30031001500,12.1,9.4,597.0,48.1,42201.0,49.7,8.9,
30031001600,7.3,9.1,932.0,54.0,65069.0,61.1,16.4,
30033000100,8.9,0.2,492.0,46.9,51000.0,35.7,3.0,
30035940200,47.6,28.8,382.0,11.5,23246.0,27.4,2.8,
30035940400,26.8,14.4,462.0,34.4,40491.0,1.5,6.5,
30035976000,15.5,3.2,605.0,17.0,40349.0,15.1,1.0,
30035980000,52.7,0.0,,76.5,23750.0,25.6,1.0,
30037000100,21.1,3.7,766.0,30.2,42083.0,43.6,9.5,
30039961700,12.8,8.8,606.0,50.2,49583.0,33.2,2.8,
30041040100,16.3,1.3,389.0,25.2,42212.0,28.4,7.7,
30041040200,7.5,1.4,876.0,28.5,65563.0,36.3,9.2,
30041040300,37.0,4.3,554.0,20.5,27197.0,29.2,6.7,
30041040400,11.7,5.1,540.0,6.9,51250.0,6.8,8.6,
30041040500,5.0,0.0,575.0,6.0,60028.0,49.0,13.3,
30041940300,30.5,15.1,302.0,12.6,41607.0,30.2,3.4,
30043962201,0.6,3.5,1089.0,5.9,90135.0,48.2,9.1,
30043962202,13.0,9.2,738.0,15.8,59318.0,36.8,12.9,
30043962300,13.2,5.9,655.0,10.3,46372.0,19.0,12.0,
30045000100,12.8,4.3,485.0,32.0,45670.0,23.2,5.4,
30047000100,18.1,2.2,1000.0,44.4,53103.0,57.3,12.2,
30047000200,13.0,9.0,608.0,52.0,49318.0,29.5,2.3,
30047940301,19.3,8.5,668.0,31.2,35123.0,46.7,2.3,
30047940303,19.4,11.3,647.0,39.6,41920.0,20.1,1.0,
30047940400,37.2,18.0,593.0,10.9,29198.0,26.2,1.0,
30047940500,24.9,11.7,640.0,9.6,40592.0,26.4,7.6,
30047940600,17.7,9.9,614.0,9.2,35988.0,32.1,5.3,
30047940700,25.8,14.0,429.0,15.1,39815.0,27.3,10.9,
30049000100,17.2,1.9,660.0,49.5,36413.0,56.6,3.7,
30049000200,5.5,3.6,1134.0,12.1,72127.0,69.2,12.9,
30049000300,8.4,5.9,741.0,48.8,62837.0,44.1,14.5,
30049000400,22.0,8.7,902.0,6.8,44580.0,28.2,3.9,
30049000501,8.9,6.8,872.0,6.4,61291.0,21.9,13.6,
30049000502,15.2,4.8,644.0,7.1,64423.0,17.8,12.5,
30049000600,3.7,5.0,832.0,9.3,76944.0,63.4,16.9,
30049000700,10.4,5.9,721.0,6.3,56076.0,19.2,12.8,
30049000800,19.6,10.7,667.0,9.7,35837.0,29.0,5.7,
30049000900,20.4,4.0,653.0,8.1,40731.0,37.0,9.8,
30049001000,7.1,4.6,797.0,5.8,58990.0,5.0,8.7,
30049001100,9.4,1.8,805.0,10.4,50823.0,22.8,4.4,
30049001201,6.9,8.2,778.0,1.3,54948.0,22.8,5.1,
30049001202,3.1,2.7,1199.0,12.5,68465.0,34.1,10.1,
30051050100,16.5,4.8,501.0,25.7,46250.0,40.4,6.9,
30053000100,16.8,13.5,533.0,23.9,41471.0,51.0,10.6,
30053000200,21.5,14.9,567.0,18.0,25353.0,25.0,5.3,
30053000300,14.6,9.9,505.0,11.0,44508.0,31.2,6.2,
30053000400,17.4,13.3,679.0,26.6,37179.0,34.6,1.0,
30053000500,16.4,15.5,574.0,27.1,35873.0,25.5,5.4,
30055954000,9.1,1.1,481.0,26.2,48194.0,46.3,9.2,
30057000100,8.8,6.0,708.0,64.2,49597.0,46.9,9.4,
30057000200,10.9,5.2,658.0,34.9,42647.0,1.4,3.7,
30057000300,11.2,3.4,638.0,33.0,39042.0,48.4,6.1,
30059000100,14.1,4.0,641.0,41.2,38144.0,39.7,9.9,
30061964500,14.9,21.4,547.0,33.3,32792.0,41.2,3.9,
30061964600,25.0,7.7,526.0,38.2,33277.0,49.0,5.4,
30063000100,13.5,10.8,891.0,3.0,68679.0,13.2,5.9,
30063000201,27.3,11.3,702.0,5.5,30553.0,13.8,2.5,
30063000202,9.0,5.0,870.0,5.9,57874.0,39.5,9.4,
30063000300,42.9,9.3,648.0,13.4,22382.0,0.0,1.0,
30063000400,19.0,9.9,763.0,6.6,46144.0,32.5,12.0,
30063000500,27.4,12.4,673.0,6.5,38390.0,43.1,1.3,
30063000700,30.1,9.9,755.0,14.2,35357.0,35.5,6.9,
30063000800,25.9,12.1,770.0,6.2,33738.0,33.2,6.1,
30063000901,10.1,8.3,891.0,6.2,50586.0,36.7,9.4,
30063000902,5.2,9.7,952.0,12.9,66132.0,36.4,5.8,
30063001000,23.0,9.2,806.0,7.5,37086.0,26.7,5.2,
30063001100,21.7,4.9,729.0,2.9,36182.0,37.4,6.6,
30063001200,18.9,9.5,711.0,10.3,40319.0,13.8,11.1,
30063001302,14.1,8.3,916.0,5.3,61641.0,58.4,11.3,
30063001303,16.1,9.3,783.0,1.8,50164.0,26.6,4.6,
30063001304,5.2,8.2,729.0,1.6,68618.0,50.2,15.6,
30063001400,12.6,10.3,929.0,6.7,50762.0,39.8,9.5,
30063001500,8.2,5.8,683.0,6.9,63120.0,24.7,16.0,
30063001600,7.3,9.3,849.0,9.5,63558.0,59.4,11.5,
30063001800,13.1,9.7,671.0,47.9,41953.0,53.6,11.5,
30065000100,15.2,2.4,818.0,29.9,54129.0,15.4,6.3,
30065000200,18.6,6.8,522.0,22.1,32500.0,34.7,4.1,
30067000100,7.1,4.4,864.0,32.4,48424.0,44.4,5.2,
30067000200,12.7,10.2,700.0,37.3,49528.0,9.7,2.9,
