participant_id,scenario,pct_poverty,pct_unemployment,median_rent,pct_vacant_housing,median_income
A10000_06335,clean,27.1,14.2,926.0,20.2,29519.0
A10000_06336,clean,8.2,8.3,678.0,8.9,53971.0
A10000_06337,clean,35.2,19.9,531.0,27.6,26193.0
A10000_06338,clean,16.8,9.8,920.0,2.7,66344.0
A10000_06339,clean,8.7,7.6,1303.0,5.1,57536.0
A10000_06340,clean,3.8,7.8,1540.0,5.0,75500.0
A10000_06341,clean,15.7,9.3,564.0,12.8,37173.0
A10000_06342,clean,2.1,3.0,1943.0,7.0,124622.0
A10000_06343,clean,7.1,9.3,778.0,6.2,63030.0
A10000_06344,clean,6.3,9.0,1232.0,27.3,91076.0
A10000_06345,clean,27.0,9.4,1223.0,8.9,45484.0
A10000_06346,clean,4.2,5.2,2001.0,22.4,121414.0
A10000_06347,clean,34.1,16.7,869.0,24.2,22404.0
A10000_06348,clean,6.6,9.7,659.0,17.3,66351.0
A10000_06349,clean,11.6,9.7,1543.0,7.0,54494.0
A10000_06350,clean,12.1,5.0,533.0,11.9,45401.0
A10000_06351,clean,12.8,6.5,717.0,13.6,53150.0
A10000_06352,clean,12.7,7.7,1158.0,7.4,67480.0
A10000_06353,clean,24.6,9.1,912.0,3.5,44118.0
A10000_06354,clean,5.3,4.9,906.0,6.1,59309.0
A10000_06355,clean,37.6,24.5,478.0,18.7,23706.0
A10000_06356,clean,35.7,23.5,713.0,34.8,17198.0
A10000_06357,clean,39.6,16.2,565.0,7.5,19311.0
A10000_06358,clean,12.1,7.0,1488.0,7.2,84688.0
A10000_06359,clean,12.8,10.2,547.0,14.3,42368.0
A10000_06360,clean,6.7,5.7,1778.0,5.8,92466.0
A10000_06361,clean,18.4,8.1,786.0,6.9,44250.0
A10000_06362,clean,1.3,3.0,1953.0,0.0,103311.0
A10000_06363,clean,8.6,4.8,579.0,5.5,48700.0
A10000_06364,clean,38.6,15.4,825.0,18.1,32159.0
A10000_06365,clean,6.4,2.8,1245.0,0.0,92833.0
A10000_06366,clean,11.1,13.1,673.0,15.0,62833.0
A10000_06367,clean,14.9,13.3,614.0,22.6,42842.0
A10000_06368,clean,48.6,28.1,556.0,17.1,18636.0
A10000_06369,clean,13.2,8.7,884.0,5.5,54896.0
A10000_06370,clean,7.2,4.7,1279.0,7.2,51772.0
A10000_06371,clean,38.5,15.6,917.0,13.3,29012.0
A10000_06372,clean,8.1,13.8,1178.0,43.1,50868.0
A10000_06373,clean,7.7,8.1,1304.0,5.7,81313.0
A10000_06374,clean,13.0,10.2,631.0,7.9,44474.0
A10000_06375,clean,7.1,5.5,1056.0,10.6,72303.0
A10000_06376,clean,32.8,14.7,1119.0,15.4,34093.0
A10000_06377,clean,11.2,9.8,705.0,10.8,57054.0
A10000_06378,clean,24.9,6.6,950.0,11.5,51108.0
A10000_06379,clean,0.6,7.0,1210.0,0.0,103000.0
A10000_06380,clean,8.2,8.5,1887.0,8.9,95366.0
A10000_06381,clean,18.8,12.3,664.0,34.1,36563.0
A10000_06382,clean,19.8,9.6,539.0,14.5,39423.0
A10000_06383,clean,9.6,5.5,688.0,6.1,43010.0
A10000_06384,clean,4.9,3.2,2000.0,5.8,97315.0
A10000_06385,clean,12.4,6.6,1059.0,26.6,43352.0
A10000_06386,clean,9.2,2.2,1163.0,3.3,49932.0
A10000_06387,clean,13.3,10.6,744.0,14.0,50960.0
A10000_06388,clean,17.3,7.3,1053.0,6.0,46969.0
A10000_06389,clean,22.3,9.6,860.0,12.2,48694.0
A10000_06390,clean,32.3,17.4,738.0,16.3,28930.0
A10000_06391,clean,31.9,9.6,584.0,15.2,37795.0
A10000_06392,clean,12.3,4.6,874.0,3.6,47976.0
A10000_06393,clean,6.3,5.5,793.0,4.4,45745.0
A10000_06394,clean,4.5,8.2,870.0,9.1,39583.0
A10000_06395,clean,20.2,24.4,944.0,15.9,46833.0
A10000_06396,clean,11.6,9.8,942.0,7.6,56702.0
A10000_06397,clean,15.2,7.0,1750.0,40.9,61493.0
A10000_06398,clean,15.0,4.3,629.0,8.8,42426.0
A10000_06399,clean,6.9,3.0,841.0,14.6,72361.0
A10000_06400,clean,23.8,13.4,845.0,17.2,42048.0
A10000_06401,clean,9.3,8.2,512.0,7.3,49148.0
A10000_06402,clean,21.7,11.0,992.0,2.6,41574.0
A10000_06403,clean,8.9,11.6,699.0,14.7,56964.0
A10000_06404,clean,28.5,6.6,673.0,20.7,30977.0
A10000_06405,clean,12.7,7.6,649.0,17.6,42500.0
A10000_06406,clean,17.6,3.6,596.0,17.0,46065.0
A10000_06407,clean,4.8,6.0,1062.0,6.5,85616.0
A10000_06408,clean,22.1,16.5,638.0,2.1,45568.0
A10000_06409,clean,8.1,5.6,855.0,4.6,66389.0
A10000_06410,clean,16.5,20.4,1622.0,2.0,59345.0
A10000_06411,clean,2.7,5.9,1845.0,9.3,89545.0
A10000_06412,clean,17.7,9.3,780.0,10.2,37172.0
A10000_06413,clean,7.7,8.4,638.0,8.8,59261.0
A10000_06414,clean,9.8,12.2,2001.0,8.9,55000.0
A10000_06415,clean,13.2,13.4,934.0,29.4,38341.0
A10000_06416,clean,3.1,4.5,857.0,6.9,103250.0
A10000_06417,clean,19.2,2.5,716.0,10.6,48393.0
A10000_06418,clean,14.3,3.1,1062.0,4.6,46885.0
A10000_06419,clean,4.3,2.1,541.0,11.4,58611.0
A10000_06420,clean,5.8,13.1,1600.0,3.3,56898.0
A10000_06421,clean,5.9,7.7,1193.0,22.5,41683.0
A10000_06422,clean,10.0,5.7,479.0,9.7,45586.0
A10000_06423,clean,16.3,8.3,781.0,4.9,36729.0
A10000_06424,clean,23.7,11.7,882.0,12.0,44881.0
A10000_06425,clean,5.1,1.6,709.0,4.8,75735.0
A10000_06426,clean,46.7,22.3,388.0,7.8,15167.0
A10000_06427,clean,1.2,1.7,1864.0,1.8,92639.0
A10000_06428,clean,11.4,12.2,1014.0,2.0,49167.0
A10000_06429,clean,29.2,6.1,1123.0,8.9,46475.0
A10000_06430,clean,16.0,8.2,875.0,32.8,44737.0
A10000_06431,clean,47.5,20.4,754.0,6.9,26591.0
A10000_06432,clean,3.3,3.7,1038.0,4.8,116071.0
A10000_06433,clean,5.6,6.8,790.0,5.9,59485.0
A10000_06434,clean,7.9,8.5,1092.0,5.6,77860.0
A10000_06435,clean,5.8,5.8,698.0,2.6,69821.0
A10000_06436,clean,11.0,8.2,746.0,14.1,41047.0
A10000_06437,clean,12.3,9.5,641.0,11.1,37938.0
A10000_06438,clean,4.5,7.2,1038.0,6.7,62344.0
A10000_06439,clean,3.4,6.6,1342.0,9.6,102566.0
A10000_06440,clean,4.0,5.8,1719.0,6.6,105962.0
A10000_06441,clean,29.3,16.2,596.0,9.2,38000.0
A10000_06442,clean,12.7,11.5,1257.0,6.6,46539.0
A10000_06443,clean,5.9,6.3,919.0,9.7,66250.0
A10000_06444,clean,33.9,17.9,803.0,20.5,26856.0
A10000_06445,clean,18.6,6.5,764.0,6.1,42105.0
A10000_06446,clean,6.2,4.2,780.0,7.3,80625.0
A10000_06447,clean,7.3,11.2,1139.0,1.1,86479.0
A10000_06448,clean,28.5,10.5,775.0,6.3,32340.0
A10000_06449,clean,50.0,32.3,734.0,13.2,17306.0
A10000_06450,clean,4.1,9.5,2000.0,9.2,83611.0
A10000_06451,clean,11.5,9.7,525.0,61.2,54758.0
A10000_06452,clean,17.1,10.9,1213.0,8.4,53088.0
A10000_06453,clean,15.7,7.6,517.0,42.8,38177.0
A10000_06454,clean,9.6,3.1,1817.0,0.0,124321.0
A10000_06455,clean,9.2,5.6,1067.0,14.6,53519.0
A10000_06456,clean,19.5,6.1,579.0,18.6,41654.0
A10000_06457,clean,5.4,6.8,622.0,8.2,54943.0
A10000_06458,clean,10.1,5.4,664.0,8.7,49940.0
A10000_06459,clean,4.5,8.5,1489.0,22.9,66250.0
A10000_06460,clean,19.3,6.7,1457.0,7.8,55901.0
A10000_06461,clean,5.9,12.9,1106.0,7.0,66949.0
A10000_06462,clean,6.3,2.4,892.0,10.5,77321.0
A10000_06463,clean,1.8,5.6,1812.0,6.8,131852.0
A10000_06464,clean,33.8,6.2,860.0,16.3,34000.0
A10000_06465,clean,8.2,8.4,883.0,15.0,39324.0
A10000_06466,clean,42.8,17.0,712.0,3.6,21443.0
A10000_06467,clean,1.7,4.5,970.0,4.5,92115.0
A10000_06468,clean,3.6,7.4,2001.0,5.2,176356.0
A10000_06469,clean,3.6,7.7,1117.0,10.5,65388.0
A10000_06470,clean,6.1,3.2,697.0,18.0,64821.0
A10000_06471,clean,16.5,15.1,1554.0,5.7,61250.0
A10000_06472,clean,17.5,16.8,929.0,13.4,46167.0
A10000_06473,clean,12.5,4.0,1034.0,32.5,51705.0
A10000_06474,clean,10.9,8.6,1373.0,7.2,83007.0
A10000_06475,clean,30.5,21.2,783.0,14.2,27001.0
A10000_06476,clean,3.0,1.7,1095.0,9.2,115000.0
A10000_06477,clean,8.7,7.2,1420.0,14.7,85053.0
A10000_06478,clean,2.4,3.6,1402.0,9.1,99083.0
A10000_06479,clean,9.2,6.0,960.0,5.4,55000.0
A10000_06480,clean,12.1,9.7,1368.0,20.3,62074.0
A10000_06481,clean,14.9,5.2,1014.0,0.0,55756.0
A10000_06482,clean,33.2,16.3,546.0,18.3,29848.0
A10000_06483,clean,34.4,8.0,773.0,10.8,27143.0
A10000_06484,clean,12.7,9.2,492.0,9.8,49844.0
A10000_06485,clean,2.4,3.6,2001.0,3.5,189219.0
A10000_06486,clean,44.7,24.9,687.0,27.7,23866.0
A10000_06487,clean,7.3,7.1,1425.0,7.6,54255.0
A10000_06488,clean,31.0,17.0,570.0,8.4,37467.0
A10000_06489,clean,14.4,6.4,613.0,5.3,44706.0
A10000_06490,clean,5.7,13.2,1210.0,9.4,59896.0
A10000_06491,clean,3.7,6.9,1210.0,12.3,89185.0
A10000_06492,clean,26.1,18.6,686.0,10.6,33940.0
A10000_06493,clean,9.0,4.4,684.0,6.5,51398.0
A10000_06494,clean,22.2,9.5,837.0,2.8,49727.0
A10000_06495,clean,15.6,3.8,890.0,19.7,60015.0
A10000_06496,clean,11.5,4.5,547.0,12.3,44271.0
A10000_06497,clean,18.3,15.3,646.0,10.7,33913.0
A10000_06498,clean,9.9,9.8,742.0,8.5,51881.0
A10000_06499,clean,2.1,5.7,1704.0,6.1,109602.0
A10000_06500,clean,20.4,8.2,569.0,17.0,33685.0
A10000_06501,clean,5.9,4.1,1722.0,5.3,89922.0
A10000_06502,clean,11.0,8.0,1012.0,5.4,58942.0
A10000_06503,clean,16.1,4.6,840.0,6.8,51250.0
A10000_06504,clean,11.1,13.1,1159.0,1.2,50853.0
A10000_06505,clean,0.5,4.2,1468.0,0.6,156875.0
A10000_06506,clean,12.4,2.5,891.0,4.4,62288.0
A10000_06507,clean,8.7,15.5,1562.0,10.6,56296.0
A10000_06508,clean,22.4,12.5,1475.0,8.1,73929.0
A10000_06509,clean,9.1,2.3,856.0,12.6,58516.0
A10000_06510,clean,25.9,4.7,672.0,10.6,35970.0
A10000_06511,clean,30.6,23.3,736.0,16.2,27946.0
A10000_06512,clean,18.2,11.3,847.0,4.4,46667.0
A10000_06513,clean,12.1,7.8,640.0,7.5,43291.0
A10000_06514,clean,6.3,2.7,1184.0,2.1,96667.0
A10000_06515,clean,13.4,13.3,1155.0,5.9,63187.0
A10000_06516,clean,14.1,4.3,991.0,7.3,47887.0
A10000_06517,clean,10.1,5.9,2001.0,10.2,105637.0
A10000_06518,clean,12.3,6.1,730.0,7.7,50403.0
A10000_06519,clean,28.0,8.0,681.0,11.4,30868.0
A10000_06520,clean,27.6,18.3,1002.0,15.2,30791.0
A10000_06521,clean,1.8,2.4,1719.0,14.1,142864.0
A10000_06522,clean,27.9,7.1,670.0,12.7,34760.0
A10000_06523,clean,10.2,6.2,1666.0,0.5,62557.0
A10000_06524,clean,8.0,8.3,1397.0,0.5,78482.0
A10000_06525,clean,12.7,4.7,988.0,7.6,48953.0
A10000_06526,clean,9.9,8.6,650.0,10.1,51957.0
A10000_06527,clean,21.6,3.4,829.0,4.4,49421.0
A10000_06528,clean,20.1,6.3,937.0,13.3,52188.0
A10000_06529,clean,14.9,10.5,1449.0,16.6,60781.0
A10000_06530,clean,9.6,7.2,912.0,6.7,54715.0
A10000_06531,clean,19.4,4.8,807.0,0.0,46313.0
A10000_06532,clean,16.6,7.6,787.0,3.1,62629.0
A10000_06533,clean,10.6,6.8,590.0,16.8,51600.0
A10000_06534,clean,11.0,9.6,713.0,18.5,45956.0
A10000_06535,clean,14.8,15.9,930.0,4.7,44922.0
A10000_06536,clean,11.8,6.6,634.0,30.4,51964.0
A10000_06537,clean,16.7,2.5,1120.0,10.3,56061.0
A10000_06538,clean,14.5,8.4,1346.0,1.7,63500.0
A10000_06539,clean,8.7,4.0,1280.0,2.4,62627.0
A10000_06540,clean,4.5,9.3,1589.0,5.8,88438.0
A10000_06541,clean,6.2,9.5,998.0,7.5,71042.0
A10000_06542,clean,51.2,41.8,588.0,13.2,16138.0
A10000_06543,clean,54.1,23.1,597.0,12.5,19070.0
A10000_06544,clean,5.0,6.2,1382.0,2.5,81346.0
A10000_06545,clean,38.6,18.2,1080.0,1.7,34422.0
A10000_06546,clean,7.6,2.8,773.0,1.1,61250.0
A10000_06547,clean,22.6,5.7,833.0,12.7,39360.0
A10000_06548,clean,21.4,14.2,811.0,17.0,35833.0
A10000_06549,clean,23.7,12.1,513.0,12.9,34806.0
A10000_06550,clean,39.2,18.0,584.0,18.3,26573.0
A10000_06551,clean,17.5,13.7,805.0,13.7,50583.0
A10000_06552,clean,4.3,5.0,1869.0,25.1,87226.0
A10000_06553,clean,1.6,3.8,1428.0,2.4,122500.0
A10000_06554,clean,8.0,5.2,1499.0,1.8,85801.0
A10000_06555,clean,29.8,25.6,796.0,9.9,32217.0
A10000_06556,clean,3.4,9.2,1133.0,20.0,93934.0
A10000_06557,clean,24.2,11.9,1046.0,11.6,45461.0
A10000_06558,clean,14.5,10.0,1128.0,15.7,53355.0
A10000_06559,clean,0.9,7.6,1890.0,10.8,111250.0
A10000_06560,clean,16.3,7.3,913.0,10.2,54598.0
A10000_06561,clean,8.2,5.6,786.0,2.1,48866.0
A10000_06562,clean,15.2,5.7,1221.0,26.4,48188.0
A10000_06563,clean,15.8,15.0,876.0,13.4,57656.0
A10000_06564,clean,16.7,6.1,865.0,17.6,46667.0
A10000_06565,clean,26.2,6.8,681.0,21.3,31307.0
A10000_06566,clean,22.0,14.3,1307.0,7.3,42083.0
A10000_06567,clean,18.5,5.6,767.0,6.5,36213.0
A10000_06568,clean,4.3,5.7,1038.0,20.7,85769.0
A10000_06569,clean,15.3,9.8,883.0,7.4,45246.0
A10000_06570,clean,51.2,27.5,589.0,51.7,14118.0
A10000_06571,clean,7.8,14.4,2001.0,47.1,57100.0
A10000_06572,clean,4.5,9.4,1158.0,8.1,56667.0
A10000_06573,clean,13.9,6.0,1337.0,2.9,85372.0
A10000_06574,clean,4.6,11.4,2001.0,5.6,82024.0
A10000_06575,clean,8.7,7.6,1428.0,6.5,84951.0
A10000_06576,clean,8.9,3.8,667.0,20.9,42642.0
A10000_06577,clean,2.8,6.4,1964.0,0.8,162216.0
A10000_06578,clean,44.3,30.1,914.0,14.4,23924.0
A10000_06579,clean,9.2,8.5,1887.0,8.3,102031.0
A10000_06580,clean,36.8,13.1,793.0,7.8,33908.0
A10000_06581,clean,29.2,19.0,791.0,37.8,24922.0
A10000_06582,clean,47.0,18.7,430.0,17.2,19933.0
A10000_06583,clean,17.4,6.8,688.0,12.2,42500.0
A10000_06584,clean,13.6,5.9,1276.0,2.8,69316.0
A10000_06585,clean,47.3,7.1,325.0,19.6,14762.0
A10000_06586,clean,12.7,9.8,1234.0,6.5,65531.0
A10000_06587,clean,45.6,25.5,420.0,8.4,20629.0
A10000_06588,clean,22.7,12.9,695.0,21.8,25638.0
A10000_06589,clean,25.6,14.7,1328.0,3.1,40637.0
A10000_06590,clean,8.5,8.4,1038.0,59.1,46029.0
A10000_06591,clean,33.0,12.0,593.0,13.6,22298.0
A10000_06592,clean,11.5,15.1,684.0,7.8,56992.0
A10000_06593,clean,16.5,4.8,501.0,25.7,46250.0
A10000_06594,clean,6.7,7.4,1575.0,3.6,64375.0
A10000_06595,clean,5.8,7.0,1287.0,21.3,72255.0
A10000_06596,clean,3.7,11.6,1117.0,15.6,55195.0
A10000_06597,clean,49.5,23.1,521.0,40.7,22019.0
A10000_06598,clean,14.8,13.4,975.0,6.8,62762.0
A10000_06599,clean,26.2,18.9,956.0,0.0,39250.0
A10000_06600,clean,6.1,4.2,756.0,7.2,57546.0
A10000_06601,clean,41.8,13.4,1190.0,4.3,23832.0
A10000_06602,clean,4.8,10.0,1207.0,7.4,60392.0
A10000_06603,clean,33.9,8.6,733.0,14.5,34984.0
A10000_06604,clean,17.3,15.5,705.0,19.7,47763.0
A10000_06605,clean,8.6,5.4,954.0,2.1,70893.0
A10000_06606,clean,17.1,11.8,1020.0,8.4,45647.0
A10000_06607,clean,27.6,16.6,845.0,12.9,30924.0
A10000_06608,clean,38.8,21.0,544.0,15.0,26250.0
A10000_06609,clean,3.5,8.0,1231.0,2.5,73389.0
A10000_06610,clean,3.6,11.4,1183.0,5.9,113021.0
A10000_06611,clean,51.8,20.2,726.0,16.2,22757.0
A10000_06612,clean,52.8,34.6,880.0,21.3,22912.0
A10000_06613,clean,45.6,16.5,388.0,14.7,17557.0
A10000_06614,clean,3.5,6.3,998.0,1.6,77654.0
A10000_06615,clean,19.6,10.2,498.0,17.9,45541.0
A10000_06616,clean,8.5,5.2,1068.0,1.3,93425.0
A10000_06617,clean,12.7,6.3,785.0,83.9,47571.0
A10000_06618,clean,30.3,14.5,647.0,64.5,31579.0
A10000_06619,clean,16.9,6.2,1841.0,11.6,59934.0
A10000_06620,clean,7.1,9.2,1078.0,5.2,67076.0
A10000_06621,clean,3.3,4.8,1598.0,3.6,140294.0
A10000_06622,clean,10.4,7.1,528.0,3.6,30846.0
A10000_06623,clean,9.3,7.2,542.0,7.1,46923.0
A10000_06624,clean,23.5,12.4,1132.0,15.2,39660.0
A10000_06625,clean,9.3,8.7,817.0,7.3,47436.0
A10000_06626,clean,17.2,4.7,534.0,1.9,35580.0
A10000_06627,clean,59.5,31.3,365.0,27.1,18073.0
A10000_06628,clean,22.5,12.0,811.0,18.1,45795.0
A10000_06629,clean,15.4,9.8,1010.0,4.6,41425.0
A10000_06630,clean,10.3,4.7,1477.0,5.6,88466.0
A10000_06631,clean,4.8,10.2,961.0,5.0,83281.0
A10000_06632,clean,78.5,6.5,766.0,12.0,9802.0
A10000_06633,clean,42.6,8.2,553.0,7.4,22219.0
A10000_06634,clean,39.9,5.9,847.0,11.8,23893.0
A10000_06635,clean,5.2,7.9,704.0,0.7,84881.0
A10000_06636,clean,17.9,11.0,1093.0,9.9,44826.0
A10000_06637,clean,1.1,4.4,1534.0,2.2,91927.0
A10000_06638,clean,3.5,6.7,1247.0,13.5,86917.0
A10000_06639,clean,45.2,28.3,565.0,26.7,23550.0
A10000_06640,clean,9.6,8.7,1002.0,23.8,53684.0
A10000_06641,clean,6.1,2.0,734.0,2.8,64851.0
A10000_06642,clean,1.7,5.2,1521.0,4.9,92644.0
A10000_06643,clean,7.5,4.2,877.0,6.4,64135.0
A10000_06644,clean,8.6,10.8,1652.0,23.0,85026.0
A10000_06645,clean,16.5,16.0,536.0,17.9,30560.0
A10000_06646,clean,5.9,10.3,1324.0,1.3,89423.0
A10000_06647,clean,7.9,6.7,1007.0,14.4,54234.0
A10000_06648,clean,0.2,3.7,1123.0,8.3,117375.0
A10000_06649,clean,7.9,8.0,1464.0,3.6,73250.0
A10000_06650,clean,53.1,29.9,693.0,11.1,12424.0
A10000_06651,clean,6.1,7.4,872.0,7.9,79375.0
A10000_06652,clean,13.1,7.7,646.0,14.4,43613.0
A10000_06653,clean,48.7,27.8,779.0,15.2,22982.0
A10000_06654,clean,9.4,5.8,1829.0,4.9,120741.0
A10000_06655,clean,7.8,4.8,755.0,10.0,63864.0
A10000_06656,clean,26.1,13.1,563.0,36.0,55588.0
A10000_06657,clean,3.6,7.9,992.0,10.0,81125.0
A10000_06658,clean,24.4,12.9,1056.0,5.1,41875.0
A10000_06659,clean,17.8,7.3,1387.0,17.4,73693.0
A10000_06660,clean,14.2,10.5,1135.0,4.1,50364.0
A10000_06661,clean,32.4,13.4,581.0,6.6,41484.0
A10000_06662,clean,15.2,6.6,850.0,27.4,48107.0
A10000_06663,clean,5.4,6.4,848.0,10.1,62125.0
A10000_06664,clean,12.3,1.8,882.0,7.8,53863.0
A10000_06665,clean,22.4,13.8,797.0,6.8,49331.0
A10000_06666,clean,11.2,9.0,1390.0,22.1,50660.0
A10000_06667,clean,28.4,15.6,534.0,19.0,34125.0
A10000_06668,clean,6.6,11.4,1040.0,12.5,48934.0
A10000_06669,clean,4.1,2.7,572.0,10.3,58704.0
A10000_06670,clean,4.4,6.3,1397.0,7.8,98368.0
A10000_06671,clean,6.2,5.7,1748.0,5.4,88550.0
A10000_06672,clean,13.3,7.0,1571.0,6.7,74392.0
A10000_06673,clean,1.2,7.3,955.0,4.5,91250.0
A10000_06674,clean,22.1,12.3,842.0,14.3,30114.0
A10000_06675,clean,15.2,8.3,833.0,5.6,45153.0
A10000_06676,clean,41.6,8.3,929.0,9.7,32617.0
A10000_06677,clean,41.1,12.3,425.0,19.9,34958.0
A10000_06678,clean,20.7,0.6,583.0,26.2,57386.0
A10000_06679,clean,14.3,13.9,1891.0,7.3,82137.0
A10000_06680,clean,13.3,1.5,915.0,39.1,45089.0
A10000_06681,clean,15.6,7.9,683.0,16.0,36389.0
A10000_06682,clean,2.2,8.2,1621.0,7.0,112789.0
A10000_06683,clean,29.8,10.9,560.0,10.8,29384.0
A10000_06684,clean,14.7,6.7,599.0,4.6,46650.0
A10000_06685,clean,8.1,9.4,1561.0,6.6,55862.0
A10000_06686,clean,41.6,18.8,840.0,6.6,31923.0
A10000_06687,clean,12.3,7.1,934.0,42.6,58672.0
A10000_06688,clean,9.2,6.7,745.0,4.7,66806.0
A10000_06689,clean,0.6,3.0,963.0,6.1,102058.0
A10000_06690,clean,28.1,12.4,1423.0,8.1,42949.0
A10000_06691,clean,12.2,3.5,726.0,16.9,39545.0
A10000_06692,clean,48.9,12.5,971.0,20.2,23036.0
A10000_06693,clean,1.3,5.2,1019.0,1.4,92539.0
A10000_06694,clean,11.3,5.9,1315.0,14.4,73500.0
A10000_06695,clean,32.0,15.0,934.0,16.2,38850.0
A10000_06696,clean,3.9,1.3,2001.0,11.6,131406.0
A10000_06697,clean,5.0,3.5,1745.0,5.3,107385.0
A10000_06698,clean,10.2,7.3,1353.0,3.3,81836.0
A10000_06699,clean,9.0,5.0,870.0,5.9,57874.0
A10000_06700,clean,4.9,6.8,2001.0,17.1,126933.0
A10000_06701,clean,11.5,11.4,1109.0,5.1,46645.0
A10000_06702,clean,26.0,9.5,546.0,27.5,33625.0
A10000_06703,clean,55.0,32.0,738.0,16.1,17926.0
A10000_06704,clean,3.2,3.2,1331.0,6.5,103000.0
A10000_06705,clean,10.1,8.9,2001.0,10.9,114821.0
A10000_06706,clean,18.1,14.1,1118.0,6.2,50697.0
A10000_06707,clean,6.6,11.5,2001.0,4.6,122905.0
A10000_06708,clean,26.7,7.2,700.0,5.0,19360.0
A10000_06709,clean,21.7,17.8,870.0,15.7,40997.0
A10000_06710,clean,24.1,12.9,762.0,2.5,36159.0
A10000_06711,clean,13.2,7.6,974.0,6.7,54816.0
A10000_06712,clean,35.9,11.6,808.0,8.0,36552.0
A10000_06713,clean,39.7,13.6,1137.0,19.3,28568.0
A10000_06714,clean,31.8,23.6,987.0,16.2,28523.0
A10000_06715,clean,17.6,8.4,692.0,8.3,43125.0
A10000_06716,clean,7.7,5.1,1046.0,5.4,59035.0
A10000_06717,clean,23.7,16.1,905.0,17.5,40423.0
A10000_06718,clean,10.4,4.8,860.0,16.3,56724.0
A10000_06719,clean,28.2,15.4,713.0,15.8,19729.0
A10000_06720,clean,1.1,8.4,2001.0,2.0,209839.0
A10000_06721,clean,15.1,5.4,606.0,8.9,40325.0
A10000_06722,clean,13.3,9.0,677.0,5.6,40524.0
A10000_06723,clean,14.9,5.7,1188.0,6.3,54494.0
A10000_06724,clean,19.7,12.1,1194.0,5.5,53864.0
A10000_06725,clean,33.8,10.1,861.0,8.2,33441.0
A10000_06726,clean,5.4,6.6,1355.0,1.4,60434.0
A10000_06727,clean,9.4,2.9,934.0,4.0,74389.0
A10000_06728,clean,33.7,10.7,699.0,14.0,35361.0
A10000_06729,clean,25.1,10.0,722.0,2.8,30457.0
A10000_06730,clean,11.6,1.8,1744.0,16.1,84636.0
A10000_06731,clean,3.3,4.0,1625.0,5.7,102102.0
A10000_06732,clean,20.5,16.2,718.0,16.6,33547.0
A10000_06733,clean,12.2,4.5,2001.0,12.6,87083.0
A10000_06734,clean,21.8,6.1,763.0,10.5,51970.0
A10000_06735,clean,5.6,18.4,1189.0,10.9,59622.0
A10000_06736,clean,3.9,5.2,974.0,3.4,110965.0
A10000_06737,clean,49.5,32.7,731.0,26.4,17198.0
A10000_06738,clean,10.5,18.4,811.0,15.1,30665.0
A10000_06739,clean,16.2,13.3,819.0,6.9,57383.0
A10000_06740,clean,4.3,6.4,1111.0,11.9,91066.0
A10000_06741,clean,24.2,7.3,1055.0,12.3,37243.0
A10000_06742,clean,22.1,8.7,482.0,20.4,48824.0
A10000_06743,clean,23.3,7.7,784.0,14.1,44655.0
A10000_06744,clean,12.5,8.6,738.0,11.4,54492.0
A10000_06745,clean,58.4,35.3,672.0,26.8,15855.0
A10000_06746,clean,0.7,2.3,1824.0,2.1,120096.0
A10000_06747,clean,44.4,25.4,708.0,23.3,24710.0
A10000_06748,clean,7.9,2.8,926.0,50.6,66045.0
A10000_06749,clean,8.6,8.1,1074.0,6.1,56698.0
A10000_06750,clean,12.6,8.8,644.0,13.6,40197.0
A10000_06751,clean,14.7,18.8,576.0,21.6,35774.0
A10000_06752,clean,5.5,6.1,1216.0,4.7,75078.0
A10000_06753,clean,5.3,3.1,823.0,4.3,64091.0
A10000_06754,clean,10.4,21.6,1817.0,14.1,42374.0
A10000_06755,clean,15.9,5.0,513.0,22.8,41083.0
A10000_06756,clean,12.2,6.3,813.0,8.4,44984.0
A10000_06757,clean,16.7,5.3,886.0,10.3,42210.0
A10000_06758,clean,6.7,4.9,598.0,3.8,56635.0
A10000_06759,clean,12.5,4.7,1286.0,7.6,58679.0
A10000_06760,clean,31.8,10.8,779.0,10.1,34099.0
A10000_06761,clean,34.9,11.4,521.0,28.4,24853.0
A10000_06762,clean,1.2,11.2,481.0,6.2,66159.0
A10000_06763,clean,5.5,8.3,2001.0,4.8,57903.0
A10000_06764,clean,16.2,9.1,1034.0,3.7,65122.0
A10000_06765,clean,7.3,5.0,978.0,5.0,65964.0
A10000_06766,clean,22.6,9.2,938.0,9.2,23781.0
A10000_06767,clean,19.8,19.2,926.0,16.1,42679.0
A10000_06768,clean,4.1,9.1,1384.0,7.1,61595.0
A10000_06769,clean,24.0,11.8,1114.0,5.7,37548.0
A10000_06770,clean,36.4,30.7,779.0,15.0,27142.0
A10000_06771,clean,23.5,25.5,910.0,14.2,38750.0
A10000_06772,clean,16.0,7.7,779.0,3.8,48750.0
A10000_06773,clean,8.3,3.7,654.0,7.8,60409.0
A10000_06774,clean,19.5,11.7,707.0,7.8,46442.0
A10000_06775,clean,4.4,3.3,852.0,12.7,65902.0
A10000_06776,clean,27.5,15.0,846.0,13.3,33472.0
A10000_06777,clean,39.1,18.5,709.0,16.1,28000.0
A10000_06778,clean,6.7,18.0,892.0,3.4,70972.0
