participant_id,true_tract_geoid,scenario
A10000_05501,06037900703,clean
A10000_05502,31119961100,clean
A10000_05503,17197883605,clean
A10000_05504,13047030100,clean
A10000_05505,26049011210,clean
A10000_05506,29059480300,clean
A10000_05507,21157950100,clean
A10000_05508,51810046400,clean
A10000_05509,41047002000,clean
A10000_05510,10003013614,clean
A10000_05511,19061001102,clean
A10000_05512,21037051904,clean
A10000_05513,06037141302,clean
A10000_05514,37193960400,clean
A10000_05515,50027965800,clean
A10000_05516,10003014809,clean
A10000_05517,21073071000,clean
A10000_05518,42085032501,clean
A10000_05519,55079005800,clean
A10000_05520,48187210400,clean
A10000_05521,06065044917,clean
A10000_05522,35001001200,clean
A10000_05523,36087013300,clean
A10000_05524,09007600100,clean
A10000_05525,18067000900,clean
A10000_05526,39113004300,clean
A10000_05527,39151713000,clean
A10000_05528,40123088600,clean
A10000_05529,17123961200,clean
A10000_05530,37119005826,clean
A10000_05531,01047956201,clean
A10000_05532,36059518900,clean
A10000_05533,34023004000,clean
A10000_05534,54061010700,clean
A10000_05535,48487950600,clean
A10000_05536,17097861403,clean
A10000_05537,39061005800,clean
A10000_05538,06073017604,clean
A10000_05539,49049010213,clean
A10000_05540,20177001604,clean
A10000_05541,36061005000,clean
A10000_05542,12011060505,clean
A10000_05543,36071014600,clean
A10000_05544,39049006386,clean
A10000_05545,13095010302,clean
A10000_05546,42013010700,clean
A10000_05547,48043950500,clean
A10000_05548,23011023002,clean
A10000_05549,17031110300,clean
A10000_05550,06059087901,clean
A10000_05551,36027090000,clean
A10000_05552,36027190203,clean
A10000_05553,06085505009,clean
A10000_05554,48295950200,clean
A10000_05555,13121011306,clean
A10000_05556,36081060600,clean
A10000_05557,06073009107,clean
A10000_05558,06071003302,clean
A10000_05559,39049008312,clean
A10000_05560,25021418101,clean
A10000_05561,36103147802,clean
A10000_05562,34039031802,clean
A10000_05563,55131450105,clean
A10000_05564,39055311300,clean
A10000_05565,13113140306,clean
A10000_05566,37125951000,clean
A10000_05567,12103025004,clean
A10000_05568,06037920018,clean
A10000_05569,35035000306,clean
A10000_05570,06067009503,clean
A10000_05571,36081018700,clean
A10000_05572,37085071401,clean
A10000_05573,23023970301,clean
A10000_05574,55079100200,clean
A10000_05575,12053040901,clean
A10000_05576,17085020401,clean
A10000_05577,36071015003,clean
A10000_05578,36033950900,clean
A10000_05579,06037900606,clean
A10000_05580,36021001800,clean
A10000_05581,06037209402,clean
A10000_05582,12021010416,clean
A10000_05583,27097780500,clean
A10000_05584,36077591100,clean
A10000_05585,36001013506,clean
A10000_05586,47037015300,clean
A10000_05587,36061014602,clean
A10000_05588,36081054800,clean
A10000_05589,37071033305,clean
A10000_05590,51700031400,clean
A10000_05591,48113014205,clean
A10000_05592,42127960800,clean
A10000_05593,29099701404,clean
A10000_05594,45051050303,clean
A10000_05595,36005002701,clean
A10000_05596,42027012300,clean
A10000_05597,27003051102,clean
A10000_05598,36119014806,clean
A10000_05599,04013815500,clean
A10000_05600,37135011902,clean
A10000_05601,06073021206,clean
A10000_05602,25017354100,clean
A10000_05603,06057000502,clean
A10000_05604,06085503506,clean
A10000_05605,48439121604,clean
A10000_05606,51041100922,clean
A10000_05607,20039951100,clean
A10000_05608,15009031503,clean
A10000_05609,06037206050,clean
A10000_05610,12081001000,clean
A10000_05611,29019002100,clean
A10000_05612,39051040700,clean
A10000_05613,26125144200,clean
A10000_05614,06037703002,clean
A10000_05615,51680000202,clean
A10000_05616,37097061408,clean
A10000_05617,36081047300,clean
A10000_05618,42101003002,clean
A10000_05619,49049010211,clean
A10000_05620,31109003715,clean
A10000_05621,45091061701,clean
A10000_05622,17031071000,clean
A10000_05623,06065043509,clean
A10000_05624,17095001200,clean
A10000_05625,17093890202,clean
A10000_05626,37001021803,clean
A10000_05627,51740213001,clean
A10000_05628,06073019405,clean
A10000_05629,53033031706,clean
A10000_05630,06001400600,clean
A10000_05631,23019022500,clean
A10000_05632,17031826500,clean
A10000_05633,48029191806,clean
A10000_05634,48309003300,clean
A10000_05635,45063021112,clean
A10000_05636,39045031500,clean
A10000_05637,27053026715,clean
A10000_05638,06059063009,clean
A10000_05639,06037533803,clean
A10000_05640,37057061400,clean
A10000_05641,17031805108,clean
A10000_05642,48027023105,clean
A10000_05643,17179022300,clean
A10000_05644,45083021403,clean
A10000_05645,27123032600,clean
A10000_05646,06073009703,clean
A10000_05647,27123037200,clean
A10000_05648,48141010405,clean
A10000_05649,13009970100,clean
A10000_05650,25017310602,clean
A10000_05651,09001105200,clean
A10000_05652,36047096600,clean
A10000_05653,51013102001,clean
A10000_05654,51049930100,clean
A10000_05655,27163070103,clean
A10000_05656,54107000802,clean
A10000_05657,39147962900,clean
A10000_05658,06037920331,clean
A10000_05659,25023501201,clean
A10000_05660,36005007700,clean
A10000_05661,48439113111,clean
A10000_05662,06073009804,clean
A10000_05663,04019004320,clean
A10000_05664,23019006200,clean
A10000_05665,48113013806,clean
A10000_05666,29095016200,clean
A10000_05667,13135050547,clean
A10000_05668,33001965200,clean
A10000_05669,09001257200,clean
A10000_05670,40101000600,clean
A10000_05671,12019031106,clean
A10000_05672,51059471201,clean
A10000_05673,25003935100,clean
A10000_05674,27053111200,clean
A10000_05675,06087100700,clean
A10000_05676,28075010400,clean
A10000_05677,06001406202,clean
A10000_05678,12111381701,clean
A10000_05679,17167000400,clean
A10000_05680,51087200130,clean
A10000_05681,48025950201,clean
A10000_05682,12019031500,clean
A10000_05683,55009010201,clean
A10000_05684,08101000600,clean
A10000_05685,09003511200,clean
A10000_05686,47171080100,clean
A10000_05687,48245002500,clean
A10000_05688,12057012210,clean
A10000_05689,45057010100,clean
A10000_05690,06085505305,clean
A10000_05691,06085507905,clean
A10000_05692,42037050700,clean
A10000_05693,06053011204,clean
A10000_05694,34033021900,clean
A10000_05695,17107953500,clean
A10000_05696,12031014330,clean
A10000_05697,44007012401,clean
A10000_05698,04027001004,clean
A10000_05699,02020000204,clean
A10000_05700,06067008113,clean
A10000_05701,35013001802,clean
A10000_05702,26147633100,clean
A10000_05703,06073020022,clean
A10000_05704,17031630100,clean
A10000_05705,27125010100,clean
A10000_05706,37081011601,clean
A10000_05707,51035080200,clean
A10000_05708,26099230900,clean
A10000_05709,37001020200,clean
A10000_05710,24033806300,clean
A10000_05711,20113788600,clean
A10000_05712,26125183200,clean
A10000_05713,02090001700,clean
A10000_05714,06037211803,clean
A10000_05715,06073018608,clean
A10000_05716,19163011800,clean
A10000_05717,48113012601,clean
A10000_05718,21047201501,clean
A10000_05719,17031804902,clean
A10000_05720,17111871404,clean
A10000_05721,37099950800,clean
A10000_05722,15003008407,clean
A10000_05723,40027202107,clean
A10000_05724,24027601201,clean
A10000_05725,06111008401,clean
A10000_05726,49049010217,clean
A10000_05727,16001000803,clean
A10000_05728,24031700310,clean
A10000_05729,06037204600,clean
A10000_05730,17031440201,clean
A10000_05731,34003012002,clean
A10000_05732,05007021002,clean
A10000_05733,26163523300,clean
A10000_05734,18103952900,clean
A10000_05735,34039032200,clean
A10000_05736,37001021801,clean
A10000_05737,15003002402,clean
A10000_05738,29189218900,clean
A10000_05739,12057013315,clean
A10000_05740,39049000420,clean
A10000_05741,01111000600,clean
A10000_05742,08123001300,clean
A10000_05743,42045407805,clean
A10000_05744,51800075404,clean
A10000_05745,55079001300,clean
A10000_05746,04019001700,clean
A10000_05747,17031770202,clean
A10000_05748,08013013401,clean
A10000_05749,36119010804,clean
A10000_05750,13121011503,clean
A10000_05751,22119031800,clean
A10000_05752,06037271902,clean
A10000_05753,06037400204,clean
A10000_05754,29019000700,clean
A10000_05755,17031450300,clean
A10000_05756,22089062800,clean
A10000_05757,27041450800,clean
A10000_05758,18071967902,clean
A10000_05759,06071002011,clean
A10000_05760,26081010802,clean
A10000_05761,29510124100,clean
A10000_05762,06107004101,clean
A10000_05763,24033801702,clean
A10000_05764,04013030402,clean
A10000_05765,24019970400,clean
A10000_05766,42067070300,clean
A10000_05767,01017953800,clean
A10000_05768,36067010500,clean
A10000_05769,09001210600,clean
A10000_05770,36005024600,clean
A10000_05771,26125166500,clean
A10000_05772,26155030400,clean
A10000_05773,08005006713,clean
A10000_05774,34001011300,clean
A10000_05775,26099222101,clean
A10000_05776,16019970501,clean
A10000_05777,05031001000,clean
A10000_05778,39041011520,clean
A10000_05779,34025807500,clean
A10000_05780,22029000100,clean
A10000_05781,06111007509,clean
A10000_05782,42101031402,clean
A10000_05783,26081012608,clean
A10000_05784,05143010508,clean
A10000_05785,17197880505,clean
A10000_05786,35001003718,clean
A10000_05787,47129110300,clean
A10000_05788,26059050500,clean
A10000_05789,42125745100,clean
A10000_05790,35043010715,clean
A10000_05791,47157001400,clean
A10000_05792,51059422000,clean
A10000_05793,26063950700,clean
A10000_05794,17031671300,clean
A10000_05795,45051020100,clean
A10000_05796,24005450800,clean
A10000_05797,36085011201,clean
A10000_05798,54107000902,clean
A10000_05799,24003740102,clean
A10000_05800,08007974400,clean
A10000_05801,06067008135,clean
A10000_05802,55059000500,clean
A10000_05803,12011020207,clean
A10000_05804,51023040301,clean
A10000_05805,24033801302,clean
A10000_05806,47163043402,clean
A10000_05807,39095001500,clean
A10000_05808,06039000102,clean
A10000_05809,54039013400,clean
A10000_05810,39155930300,clean
A10000_05811,55087010300,clean
A10000_05812,06055201200,clean
A10000_05813,04013112505,clean
A10000_05814,27061480400,clean
A10000_05815,06025011500,clean
A10000_05816,27057070100,clean
A10000_05817,24003730800,clean
A10000_05818,24031703301,clean
A10000_05819,08013012505,clean
A10000_05820,13085970202,clean
A10000_05821,15003010305,clean
A10000_05822,24017850905,clean
A10000_05823,13257970301,clean
A10000_05824,24033807409,clean
A10000_05825,06037480600,clean
A10000_05826,06095252610,clean
A10000_05827,55133203500,clean
A10000_05828,08031008306,clean
A10000_05829,12086012800,clean
A10000_05830,06027000400,clean
A10000_05831,36085013800,clean
A10000_05832,12001002217,clean
A10000_05833,29099701401,clean
A10000_05834,32003003319,clean
A10000_05835,39035174107,clean
A10000_05836,06075032902,clean
A10000_05837,51197050100,clean
A10000_05838,06085512508,clean
A10000_05839,06085503217,clean
A10000_05840,18097340109,clean
A10000_05841,40037021400,clean
A10000_05842,01101002300,clean
A10000_05843,06067007702,clean
A10000_05844,12009071400,clean
A10000_05845,37119005915,clean
A10000_05846,26163503600,clean
A10000_05847,26119910100,clean
A10000_05848,04013216841,clean
A10000_05849,48121021733,clean
A10000_05850,06047001402,clean
A10000_05851,06013354001,clean
A10000_05852,06037577501,clean
A10000_05853,36005036000,clean
A10000_05854,22057020600,clean
A10000_05855,39035106200,clean
A10000_05856,16055001001,clean
A10000_05857,46053971100,clean
A10000_05858,04025000204,clean
A10000_05859,48113014311,clean
A10000_05860,06065050300,clean
A10000_05861,42101013401,clean
A10000_05862,26077001506,clean
A10000_05863,06059062900,clean
A10000_05864,06067009502,clean
A10000_05865,12063211000,clean
A10000_05866,55117010200,clean
A10000_05867,17031822102,clean
A10000_05868,42095016100,clean
A10000_05869,36081050000,clean
A10000_05870,21015070401,clean
A10000_05871,25009266100,clean
A10000_05872,48201455300,clean
A10000_05873,12001001516,clean
A10000_05874,04013421303,clean
A10000_05875,36081039800,clean
A10000_05876,37025042602,clean
A10000_05877,24043000700,clean
A10000_05878,08005007600,clean
A10000_05879,27123036100,clean
A10000_05880,48113013010,clean
A10000_05881,34029722200,clean
A10000_05882,12071010601,clean
A10000_05883,45031010900,clean
A10000_05884,06085512604,clean
A10000_05885,47157021726,clean
A10000_05886,26125181200,clean
A10000_05887,26125132100,clean
A10000_05888,48029160502,clean
A10000_05889,53033011102,clean
A10000_05890,48113007913,clean
A10000_05891,36067016902,clean
A10000_05892,42107003900,clean
A10000_05893,42041010204,clean
A10000_05894,48201542700,clean
A10000_05895,29099700209,clean
A10000_05896,27145011100,clean
A10000_05897,40089098300,clean
A10000_05898,36029009113,clean
A10000_05899,17031820104,clean
A10000_05900,36007014000,clean
A10000_05901,47093002300,clean
A10000_05902,09003481300,clean
A10000_05903,01095031200,clean
A10000_05904,27003051002,clean
A10000_05905,55079009900,clean
A10000_05906,48135001100,clean
A10000_05907,36081015200,clean
A10000_05908,36101960200,clean
A10000_05909,04013422219,clean
A10000_05910,34035052002,clean
A10000_05911,39137030300,clean
A10000_05912,42077005302,clean
A10000_05913,48201532300,clean
A10000_05914,25013813207,clean
A10000_05915,48491020604,clean
A10000_05916,06059021823,clean
A10000_05917,28083950300,clean
A10000_05918,12103027801,clean
A10000_05919,51810046212,clean
A10000_05920,35006974400,clean
A10000_05921,04027000200,clean
A10000_05922,34027043301,clean
A10000_05923,06037216100,clean
A10000_05924,37167931201,clean
A10000_05925,42055012501,clean
A10000_05926,19113001500,clean
A10000_05927,01051030901,clean
A10000_05928,37183050400,clean
A10000_05929,26147621000,clean
A10000_05930,18057110506,clean
A10000_05931,06073009306,clean
A10000_05932,48439105008,clean
A10000_05933,09003524300,clean
A10000_05934,53033030501,clean
A10000_05935,55053960400,clean
A10000_05936,02185000100,clean
A10000_05937,06037103102,clean
A10000_05938,06073003209,clean
A10000_05939,13077170700,clean
A10000_05940,26163501600,clean
A10000_05941,36059406300,clean
A10000_05942,24033802001,clean
A10000_05943,09003400300,clean
A10000_05944,26021000600,clean
A10000_05945,19169000600,clean
A10000_05946,35051962300,clean
A10000_05947,42101025700,clean
A10000_05948,24035810400,clean
A10000_05949,12127082606,clean
A10000_05950,17133600101,clean
A10000_05951,29123960100,clean
A10000_05952,48201553700,clean
A10000_05953,09001074300,clean
A10000_05954,12095017808,clean
A10000_05955,06085503902,clean
A10000_05956,39099813400,clean
A10000_05957,28093950100,clean
A10000_05958,37081011602,clean
A10000_05959,06085502002,clean
A10000_05960,26163557600,clean
A10000_05961,48041001400,clean
A10000_05962,29213480105,clean
A10000_05963,42033330400,clean
A10000_05964,06037602802,clean
A10000_05965,18117951700,clean
A10000_05966,48113017702,clean
A10000_05967,27121970200,clean
A10000_05968,12101030904,clean
A10000_05969,48113010701,clean
A10000_05970,36101962300,clean
A10000_05971,22071000602,clean
A10000_05972,39035136103,clean
A10000_05973,06037119900,clean
A10000_05974,27157490200,clean
A10000_05975,53061040800,clean
A10000_05976,12031015925,clean
A10000_05977,49057200800,clean
A10000_05978,48439121610,clean
A10000_05979,39139003001,clean
A10000_05980,21111008400,clean
A10000_05981,12097042100,clean
A10000_05982,36047062200,clean
A10000_05983,06007000800,clean
A10000_05984,34035053704,clean
A10000_05985,17137951400,clean
A10000_05986,13151070404,clean
A10000_05987,06065043314,clean
A10000_05988,26163546400,clean
A10000_05989,42051260401,clean
A10000_05990,46099010402,clean
A10000_05991,39035115300,clean
A10000_05992,30037000100,clean
A10000_05993,22051027501,clean
A10000_05994,17031818500,clean
A10000_05995,21157950200,clean
A10000_05996,24031703000,clean
A10000_05997,21169960300,clean
A10000_05998,09003473100,clean
A10000_05999,51013102901,clean
A10000_06000,06037131300,clean
A10000_06001,40143006703,clean
A10000_06002,39003010600,clean
A10000_06003,37027031300,clean
A10000_06004,13245010511,clean
A10000_06005,06065041910,clean
A10000_06006,04019002703,clean
A10000_06007,36005018302,clean
A10000_06008,46065977700,clean
A10000_06009,06019003202,clean
A10000_06010,23011015500,clean
A10000_06011,39061025500,clean
A10000_06012,47139950300,clean
A10000_06013,06059087505,clean
A10000_06014,08123001600,clean
A10000_06015,08005005551,clean
A10000_06016,31023967600,clean
A10000_06017,29081950200,clean
A10000_06018,39041011413,clean
A10000_06019,20091050400,clean
A10000_06020,17031803702,clean
